#{"t_start": 1775971075.9140542, "env_id": "FetchReach-v4"}
r,l,t
-10.0,50,606.03641
0.0,50,606.541164
-2.0,50,607.050359
-3.0,50,607.579686
-3.0,50,608.091357
-2.0,50,608.596946
-1.0,50,609.103567
-3.0,50,609.614416
-1.0,50,610.130906
-3.0,50,610.645024
-2.0,50,611.160779
-1.0,50,611.683119
-1.0,50,612.197584
0.0,50,612.70464
-1.0,50,613.214394
-3.0,50,613.738535
-1.0,50,614.265079
-2.0,50,614.788408
-4.0,50,615.315811
-2.0,50,615.84503
-3.0,50,616.378817
-1.0,50,616.903439
-2.0,50,617.429495
-2.0,50,617.955049
-2.0,50,618.479671
-3.0,50,619.001102
-2.0,50,619.53067
-2.0,50,620.067078
-2.0,50,620.588218
-2.0,50,621.110416
0.0,50,621.633313
0.0,50,622.153034
-3.0,50,622.669887
-3.0,50,623.190313
-3.0,50,623.717003
-2.0,50,624.240275
-2.0,50,624.760555
-3.0,50,625.279955
-2.0,50,625.809119
-3.0,50,626.335784
-3.0,50,626.856776
-1.0,50,627.380987
-2.0,50,627.911901
-1.0,50,628.96662
-3.0,50,629.492182
-3.0,50,630.028318
-3.0,50,630.563596
-2.0,50,631.093288
-2.0,50,631.615503
-2.0,50,632.140971
-1.0,50,632.658514
0.0,50,633.174721
-2.0,50,633.692123
-3.0,50,634.200443
-2.0,50,634.709548
-8.0,50,635.224916
-2.0,50,635.733889
-2.0,50,636.25752
-2.0,50,636.771417
0.0,50,637.29148
-2.0,50,637.82038
-1.0,50,638.34139
-3.0,50,638.859474
-3.0,50,639.377912
-3.0,50,639.89356
-2.0,50,640.429363
-1.0,50,640.954813
-1.0,50,641.489709
-1.0,50,642.015063
-3.0,50,642.549981
-2.0,50,643.073927
-2.0,50,643.609852
-1.0,50,644.140519
-2.0,50,644.673271
-2.0,50,645.200449
-1.0,50,645.729803
-29.0,50,646.273432
-3.0,50,646.800066
-3.0,50,647.334055
-2.0,50,647.862901
-1.0,50,648.392326
-3.0,50,648.902848
-2.0,50,649.422268
-2.0,50,649.943634
-2.0,50,650.455357
-2.0,50,650.964603
0.0,50,651.475641
-1.0,50,652.00352
-1.0,50,652.531192
-3.0,50,653.058909
-2.0,50,653.591741
-2.0,50,654.119909
-2.0,50,654.651779
-1.0,50,655.18762
-1.0,50,655.728978
-1.0,50,656.263027
-3.0,50,656.800084
-2.0,50,657.331574
0.0,50,657.83863
0.0,50,658.348762
-2.0,50,658.86194
-2.0,50,659.381228
-2.0,50,659.894138
-1.0,50,660.413169
-2.0,50,660.929581
-1.0,50,661.446987
0.0,50,661.958963
0.0,50,662.464229
-2.0,50,662.985258
-1.0,50,663.50455
-3.0,50,664.026084
-1.0,50,664.546691
-2.0,50,665.069203
-3.0,50,665.596853
0.0,50,666.110491
-3.0,50,666.626087
0.0,50,667.132214
-3.0,50,667.637542
-1.0,50,668.151588
-2.0,50,668.669322
-2.0,50,669.190344
-2.0,50,669.707376
-1.0,50,670.224372
-2.0,50,670.741771
-2.0,50,671.253781
-3.0,50,671.768961
-2.0,50,672.277074
-1.0,50,672.78417
-3.0,50,673.28813
-1.0,50,673.792962
-1.0,50,674.301715
0.0,50,674.8197
-3.0,50,675.338906
-2.0,50,675.856639
-2.0,50,676.377327
-3.0,50,676.906406
-1.0,50,677.422572
-3.0,50,677.945825
-3.0,50,678.462963
-2.0,50,678.977092
-2.0,50,679.489257
0.0,50,680.008266
-1.0,50,680.524191
-3.0,50,681.045332
-2.0,50,681.565724
-3.0,50,682.072611
-3.0,50,682.583355
-3.0,50,683.093774
-2.0,50,683.601734
-1.0,50,684.107358
-2.0,50,684.613561
-2.0,50,685.126276
-2.0,50,685.635076
-1.0,50,686.150518
-1.0,50,686.698322
-2.0,50,687.227776
0.0,50,687.752925
-2.0,50,688.2802
0.0,50,688.805941
-2.0,50,689.336387
-2.0,50,689.866288
-2.0,50,690.413963
0.0,50,690.967821
-1.0,50,691.520034
-1.0,50,692.045071
-2.0,50,692.574863
-1.0,50,693.112456
-1.0,50,693.72261
-3.0,50,694.310732
-2.0,50,694.872306
-2.0,50,695.437665
-3.0,50,695.996948
-2.0,50,696.54922
-1.0,50,697.095451
-2.0,50,697.640284
-1.0,50,698.176186
-3.0,50,698.701375
-2.0,50,699.223956
-1.0,50,699.732293
0.0,50,700.254575
-1.0,50,700.769257
-1.0,50,701.286337
-2.0,50,701.805594
-2.0,50,702.317812
-1.0,50,702.826573
-1.0,50,703.339871
-2.0,50,703.873806
-2.0,50,704.438591
-1.0,50,704.960149
-1.0,50,705.492915
-1.0,50,706.052402
-1.0,50,706.619908
-3.0,50,707.145439
-3.0,50,707.680189
0.0,50,708.197327
-2.0,50,708.719292
-3.0,50,709.246127
-3.0,50,709.768693
-1.0,50,710.285388
-3.0,50,710.852085
-3.0,50,711.397878
0.0,50,711.935668
-1.0,50,712.495607
-1.0,50,713.034457
-1.0,50,713.586251
-1.0,50,714.115929
-1.0,50,714.664121
-2.0,50,715.20257
-2.0,50,715.741994
-1.0,50,716.28872
-1.0,50,716.849597
-2.0,50,717.400029
-1.0,50,717.940154
-3.0,50,718.476789
-2.0,50,719.024199
-2.0,50,719.565932
-1.0,50,720.10062
-2.0,50,720.639783
-2.0,50,721.186978
-1.0,50,721.723009
-3.0,50,722.250826
-2.0,50,722.784899
-2.0,50,723.313551
-1.0,50,723.839647
-2.0,50,724.372891
-1.0,50,724.895011
-2.0,50,725.416185
-2.0,50,725.936352
-1.0,50,726.448028
-1.0,50,726.972579
0.0,50,727.49628
-2.0,50,728.021117
0.0,50,728.538598
-3.0,50,729.064627
-1.0,50,729.622528
-1.0,50,730.145812
-2.0,50,730.668992
-1.0,50,731.187522
-1.0,50,731.7046
-2.0,50,732.237777
0.0,50,732.764185
-3.0,50,733.286107
-3.0,50,733.825724
-2.0,50,734.869376
-1.0,50,735.384604
-1.0,50,735.89438
-2.0,50,736.408614
-2.0,50,736.938401
-3.0,50,737.470311
-3.0,50,737.993269
-1.0,50,738.499763
-1.0,50,739.024953
-2.0,50,739.552237
-2.0,50,740.089287
-2.0,50,740.621196
0.0,50,741.139864
-2.0,50,741.661748
0.0,50,742.165695
0.0,50,742.671906
-2.0,50,743.186276
-2.0,50,743.710637
-2.0,50,744.226029
-2.0,50,744.768352
-2.0,50,745.301284
-1.0,50,745.848561
-2.0,50,746.395274
-3.0,50,746.93549
-2.0,50,747.473603
-3.0,50,748.008528
-2.0,50,748.539251
-2.0,50,749.076178
-1.0,50,749.616833
-3.0,50,750.157113
-1.0,50,750.701049
-2.0,50,751.247629
0.0,50,751.849567
-3.0,50,752.424057
-2.0,50,752.966716
-1.0,50,753.562554
-2.0,50,754.115072
-3.0,50,754.661898
-3.0,50,755.209617
-3.0,50,755.746887
-2.0,50,756.273443
-3.0,50,756.849307
-2.0,50,757.425947
0.0,50,757.955311
-2.0,50,758.491939
-2.0,50,759.019076
-3.0,50,759.552463
-1.0,50,760.134319
-2.0,50,760.661544
-2.0,50,761.188346
-2.0,50,761.702738
-2.0,50,762.281682
-1.0,50,762.827247
-2.0,50,763.362284
-2.0,50,763.902651
-1.0,50,764.43677
-2.0,50,764.958236
0.0,50,765.474415
-2.0,50,765.999065
-2.0,50,766.505845
-2.0,50,767.018452
-2.0,50,767.534269
-1.0,50,768.047104
-2.0,50,768.575175
-2.0,50,769.103728
-2.0,50,769.619386
-2.0,50,770.137431
-3.0,50,770.649036
-2.0,50,771.160603
-3.0,50,771.672293
-3.0,50,772.189638
-2.0,50,772.695435
-2.0,50,773.204179
-2.0,50,773.714124
-1.0,50,774.23695
-2.0,50,774.754215
-3.0,50,775.283689
0.0,50,775.793436
0.0,50,776.30356
-2.0,50,776.818706
-1.0,50,777.336995
-1.0,50,777.857107
0.0,50,778.372058
-2.0,50,778.912387
-2.0,50,779.452861
-3.0,50,779.986763
-3.0,50,780.527636
-1.0,50,781.05705
-2.0,50,781.592052
-2.0,50,782.12991
-3.0,50,782.65695
-2.0,50,783.193588
-1.0,50,783.725538
-3.0,50,784.267328
-2.0,50,784.801575
-2.0,50,785.33676
-1.0,50,785.86857
-2.0,50,786.402858
-2.0,50,786.931413
-2.0,50,787.466087
-1.0,50,787.994747
0.0,50,788.522686
-1.0,50,789.054273
-1.0,50,789.581991
-3.0,50,790.126882
-2.0,50,790.651877
-2.0,50,791.172336
-3.0,50,791.689521
-2.0,50,792.206321
-2.0,50,792.722151
-1.0,50,793.237099
-2.0,50,793.751039
-2.0,50,794.25771
-3.0,50,794.768257
-2.0,50,795.276964
-2.0,50,795.792814
-2.0,50,796.3011
-1.0,50,796.803848
-2.0,50,797.307428
-2.0,50,797.819372
-1.0,50,798.327467
-2.0,50,798.8381
-2.0,50,799.342022
-3.0,50,799.858204
0.0,50,800.366097
-3.0,50,800.880946
-2.0,50,801.386983
-2.0,50,801.895744
-2.0,50,802.407432
-2.0,50,802.923412
-1.0,50,803.433922
-1.0,50,803.939662
-2.0,50,804.44578
-2.0,50,804.952382
0.0,50,805.45638
-2.0,50,805.973684
-3.0,50,806.505089
-1.0,50,807.013753
-2.0,50,807.522807
-2.0,50,808.0325
-1.0,50,808.549767
-3.0,50,809.063501
-3.0,50,809.57665
-1.0,50,810.094616
-3.0,50,810.61177
-3.0,50,811.12079
0.0,50,811.63374
-2.0,50,812.149563
-3.0,50,812.66287
-2.0,50,813.177409
0.0,50,813.693123
-2.0,50,814.219515
-1.0,50,814.733235
-3.0,50,815.25888
-2.0,50,815.781452
-1.0,50,816.297811
-2.0,50,816.812145
-2.0,50,817.322075
-2.0,50,817.832827
-2.0,50,818.349651
-2.0,50,818.867474
-3.0,50,819.393117
-2.0,50,819.906572
-2.0,50,820.433385
-2.0,50,820.94661
-3.0,50,821.454524
0.0,50,821.96768
-3.0,50,822.486697
-1.0,50,823.002477
-2.0,50,823.520905
0.0,50,824.03471
-1.0,50,824.554454
-3.0,50,825.073405
-2.0,50,825.584908
-2.0,50,826.099788
-2.0,50,826.612756
-1.0,50,827.126813
-2.0,50,827.664029
0.0,50,828.180986
-2.0,50,828.692964
-2.0,50,829.202525
-3.0,50,829.720345
-2.0,50,830.239225
-2.0,50,830.758047
-2.0,50,831.269243
-2.0,50,831.781672
-3.0,50,832.301461
-1.0,50,832.807592
-1.0,50,833.31611
-2.0,50,833.834427
-1.0,50,834.343941
-7.0,50,834.850188
-2.0,50,835.38006
-2.0,50,835.892992
-2.0,50,836.402859
-3.0,50,836.913328
-1.0,50,837.429065
-2.0,50,837.964895
-2.0,50,838.492138
-1.0,50,839.020959
-2.0,50,840.042751
-2.0,50,840.565492
-3.0,50,841.095054
-3.0,50,841.621047
-1.0,50,842.148463
-1.0,50,842.677
-3.0,50,843.200769
-3.0,50,843.738589
-1.0,50,844.265469
-2.0,50,844.790624
-2.0,50,845.315406
-3.0,50,845.842491
-3.0,50,846.370562
-1.0,50,846.899972
-1.0,50,847.425473
-5.0,50,847.950438
-12.0,50,848.477182
-3.0,50,849.014713
-1.0,50,849.547834
0.0,50,850.076769
-3.0,50,850.620171
-1.0,50,851.171321
-2.0,50,851.706907
-3.0,50,852.214426
-2.0,50,852.733121
-1.0,50,853.253269
-2.0,50,853.781721
-2.0,50,854.317907
-2.0,50,854.835669
-1.0,50,855.351345
-3.0,50,855.873636
-1.0,50,856.380227
-1.0,50,856.888186
-1.0,50,857.400669
-2.0,50,857.917373
0.0,50,858.426714
-1.0,50,858.933187
0.0,50,859.439571
-2.0,50,859.944619
0.0,50,860.448695
-3.0,50,860.954946
-2.0,50,861.466424
-3.0,50,861.980109
-2.0,50,862.4894
-2.0,50,863.007742
-3.0,50,863.514678
-2.0,50,864.019598
-3.0,50,864.538356
-1.0,50,865.044385
-3.0,50,865.565931
-3.0,50,866.081097
0.0,50,866.586498
-3.0,50,867.104546
-2.0,50,867.623523
-2.0,50,868.134023
-2.0,50,868.640918
-2.0,50,869.15415
-2.0,50,869.67164
-2.0,50,870.191095
0.0,50,870.706204
-3.0,50,871.224473
-2.0,50,871.741606
-3.0,50,872.246404
-3.0,50,872.75128
0.0,50,873.254544
0.0,50,873.761002
-1.0,50,874.278972
-1.0,50,874.798791
-3.0,50,875.303934
-1.0,50,875.820381
-3.0,50,876.329904
-2.0,50,876.839175
0.0,50,877.361167
-2.0,50,877.880306
-2.0,50,878.396288
0.0,50,878.909785
-1.0,50,879.419137
-2.0,50,879.927736
-2.0,50,880.434421
-3.0,50,880.956434
-3.0,50,881.475294
-1.0,50,881.981998
-2.0,50,882.489002
0.0,50,882.997468
-1.0,50,883.522635
-3.0,50,884.035024
-1.0,50,884.543071
-1.0,50,885.05842
-3.0,50,885.588053
-2.0,50,886.097938
-3.0,50,886.610176
-2.0,50,887.117788
-2.0,50,887.632094
-1.0,50,888.147015
-1.0,50,888.663043
-2.0,50,889.178678
0.0,50,889.696295
-2.0,50,890.218599
-3.0,50,890.729317
-2.0,50,891.237725
-3.0,50,891.756852
-2.0,50,892.282857
0.0,50,892.796598
-2.0,50,893.322101
-1.0,50,893.837554
-2.0,50,894.359286
-3.0,50,894.876557
-3.0,50,895.385767
-3.0,50,895.894977
-2.0,50,896.410144
-2.0,50,896.918859
-3.0,50,897.429015
-1.0,50,897.937771
-1.0,50,898.447181
-3.0,50,898.960382
-1.0,50,899.481035
-2.0,50,899.985319
-1.0,50,900.4941
-1.0,50,901.008694
-1.0,50,901.516438
-1.0,50,902.030493
-1.0,50,902.547245
-1.0,50,903.053185
-2.0,50,903.559772
-1.0,50,904.068036
0.0,50,904.576149
-2.0,50,905.092727
-2.0,50,905.610602
-2.0,50,906.13261
-2.0,50,906.645438
-2.0,50,907.168805
-1.0,50,907.685666
-1.0,50,908.197688
-3.0,50,908.710074
-3.0,50,909.275112
-3.0,50,909.7983
-2.0,50,910.323292
-1.0,50,910.848174
-1.0,50,911.371761
-1.0,50,911.893228
-1.0,50,912.425877
-2.0,50,912.955027
-1.0,50,913.490376
-1.0,50,914.015698
-2.0,50,914.551309
-2.0,50,915.078799
-1.0,50,915.606526
-2.0,50,916.138457
-2.0,50,916.666141
-2.0,50,917.20173
-1.0,50,917.725666
-3.0,50,918.251194
-3.0,50,918.778039
-2.0,50,919.303545
-3.0,50,919.821168
-2.0,50,920.344126
-2.0,50,920.864543
-1.0,50,921.378941
-2.0,50,921.904077
-2.0,50,922.438021
-3.0,50,922.965693
-2.0,50,923.492697
-3.0,50,924.027049
-1.0,50,924.557536
-1.0,50,925.084994
-2.0,50,925.621357
-2.0,50,926.155703
-2.0,50,926.682926
-2.0,50,927.213793
-1.0,50,927.748182
-1.0,50,928.273206
-1.0,50,928.79802
-2.0,50,929.329875
-1.0,50,929.859871
-2.0,50,930.384705
0.0,50,930.911924
-2.0,50,931.450975
-4.0,50,931.981956
-2.0,50,932.507438
-2.0,50,933.037256
-3.0,50,933.562319
0.0,50,934.070611
-2.0,50,934.579661
0.0,50,935.087124
-2.0,50,935.60809
-2.0,50,936.120106
-3.0,50,936.689121
-2.0,50,937.209259
-2.0,50,937.726735
-2.0,50,938.237879
-2.0,50,938.744037
0.0,50,939.245823
-1.0,50,939.755485
-2.0,50,940.262348
-1.0,50,940.769768
-1.0,50,941.27561
0.0,50,941.784594
-3.0,50,942.302909
0.0,50,942.818423
-1.0,50,943.335944
-2.0,50,944.394675
-2.0,50,944.914078
-1.0,50,945.433005
-1.0,50,945.952185
-2.0,50,946.469653
-2.0,50,946.990225
-2.0,50,947.498449
-2.0,50,948.009308
0.0,50,948.516925
-1.0,50,949.023313
-1.0,50,949.528664
-2.0,50,950.035372
0.0,50,950.545458
-2.0,50,951.058087
-2.0,50,951.575774
-2.0,50,952.093629
-2.0,50,952.6134
-2.0,50,953.132579
-3.0,50,953.657117
-2.0,50,954.178174
-3.0,50,954.696119
-1.0,50,955.215379
-1.0,50,955.732625
-2.0,50,956.251169
-3.0,50,956.762074
-2.0,50,957.278804
-3.0,50,957.800604
-1.0,50,958.320641
-3.0,50,958.826986
0.0,50,959.3337
-2.0,50,959.851292
-3.0,50,960.363803
-2.0,50,960.883959
-2.0,50,961.407824
-2.0,50,961.916501
-1.0,50,962.426779
-2.0,50,962.951834
-2.0,50,963.468264
-2.0,50,963.985337
-1.0,50,964.502511
-1.0,50,965.023175
-2.0,50,965.542708
-2.0,50,966.059193
-3.0,50,966.576361
-2.0,50,967.089247
0.0,50,967.596175
-4.0,50,968.107505
-3.0,50,968.623572
-1.0,50,969.143612
-2.0,50,969.659513
-1.0,50,970.168082
-2.0,50,970.688851
-2.0,50,971.207357
-2.0,50,971.720996
-3.0,50,972.241206
-2.0,50,972.762725
-2.0,50,973.283283
0.0,50,973.80089
-3.0,50,974.316462
-1.0,50,974.835605
-3.0,50,975.351948
-1.0,50,975.869777
-1.0,50,976.374823
-2.0,50,976.883828
-3.0,50,977.392414
0.0,50,977.904001
-3.0,50,978.420474
-2.0,50,978.945906
0.0,50,979.479598
0.0,50,980.008237
-3.0,50,980.54602
-3.0,50,981.082961
-2.0,50,981.61605
-3.0,50,982.153877
-1.0,50,982.68148
-2.0,50,983.217814
-3.0,50,983.744504
-2.0,50,984.271849
-2.0,50,984.797856
-2.0,50,985.324527
-1.0,50,985.84898
-3.0,50,986.373006
-3.0,50,986.900962
-8.0,50,987.42146
-2.0,50,987.943677
0.0,50,988.459534
-2.0,50,988.987386
-2.0,50,989.519233
-2.0,50,990.03732
-2.0,50,990.554979
-3.0,50,991.07661
-2.0,50,991.606865
-3.0,50,992.136767
-3.0,50,992.664394
0.0,50,993.18866
-1.0,50,993.716554
-3.0,50,994.240456
-1.0,50,994.762857
0.0,50,995.291307
-2.0,50,995.822625
-1.0,50,996.359502
-2.0,50,996.875393
-3.0,50,997.395194
-2.0,50,997.908837
-3.0,50,998.425268
-2.0,50,998.933724
-2.0,50,999.445218
-2.0,50,999.952564
-1.0,50,1000.462836
-2.0,50,1000.985985
-1.0,50,1001.503738
-2.0,50,1002.010886
-3.0,50,1002.533386
-2.0,50,1003.064962
0.0,50,1003.593533
-2.0,50,1004.122745
0.0,50,1004.648466
-8.0,50,1005.176422
-2.0,50,1005.704846
-2.0,50,1006.228702
-3.0,50,1006.763916
-2.0,50,1007.293366
-1.0,50,1007.81541
-2.0,50,1008.335649
-2.0,50,1008.870229
0.0,50,1009.393029
-2.0,50,1009.923849
0.0,50,1010.44498
-3.0,50,1010.965169
-3.0,50,1011.493253
-3.0,50,1012.007523
-1.0,50,1012.520588
-1.0,50,1013.035972
-1.0,50,1013.557393
-1.0,50,1014.071017
-2.0,50,1014.584279
-2.0,50,1015.100319
-2.0,50,1015.604638
0.0,50,1016.111411
-1.0,50,1016.62195
-1.0,50,1017.140456
-2.0,50,1017.653713
-2.0,50,1018.162466
-1.0,50,1018.668242
-3.0,50,1019.173409
-1.0,50,1019.686411
-3.0,50,1020.200572
-2.0,50,1020.714034
-2.0,50,1021.236038
-2.0,50,1021.762975
-2.0,50,1022.278246
0.0,50,1022.805982
-1.0,50,1023.324262
0.0,50,1023.837843
-2.0,50,1024.352683
-1.0,50,1024.859281
-1.0,50,1025.366679
0.0,50,1025.873125
0.0,50,1026.377214
0.0,50,1026.887632
-3.0,50,1027.392529
-2.0,50,1027.900804
-2.0,50,1028.41144
-2.0,50,1028.915731
0.0,50,1029.423094
-2.0,50,1029.933677
-2.0,50,1030.450722
-2.0,50,1030.962716
-2.0,50,1031.479035
-1.0,50,1031.992407
-2.0,50,1032.509204
-3.0,50,1033.034329
-2.0,50,1033.553169
-2.0,50,1034.072211
-2.0,50,1034.581019
0.0,50,1035.091814
0.0,50,1035.609774
-2.0,50,1036.120738
-2.0,50,1036.646042
0.0,50,1037.158788
0.0,50,1037.664199
-2.0,50,1038.174669
-2.0,50,1038.684709
-1.0,50,1039.194954
-1.0,50,1039.715766
-2.0,50,1040.236301
-1.0,50,1040.745564
-3.0,50,1041.253838
-2.0,50,1041.772252
-2.0,50,1042.280146
0.0,50,1042.791505
-2.0,50,1043.309724
-1.0,50,1043.821503
-2.0,50,1044.334832
-2.0,50,1044.85259
-1.0,50,1045.369247
-2.0,50,1045.891631
-3.0,50,1046.418018
-2.0,50,1046.946403
-2.0,50,1047.459609
-1.0,50,1048.471551
-2.0,50,1048.991267
-2.0,50,1049.506855
-2.0,50,1050.024212
-3.0,50,1050.531967
-1.0,50,1051.039625
-1.0,50,1051.552036
-3.0,50,1052.055504
-2.0,50,1052.575178
-1.0,50,1053.086555
-2.0,50,1053.597593
-2.0,50,1054.110302
-1.0,50,1054.628506
-1.0,50,1055.142496
-1.0,50,1055.658474
-3.0,50,1056.18601
-1.0,50,1056.700776
0.0,50,1057.213559
-2.0,50,1057.721369
-3.0,50,1058.232942
-3.0,50,1058.743757
-1.0,50,1059.260659
-2.0,50,1059.767099
-1.0,50,1060.28312
-2.0,50,1060.811079
-2.0,50,1061.381491
-2.0,50,1061.903036
-3.0,50,1062.427088
-3.0,50,1062.95339
-2.0,50,1063.490541
-2.0,50,1064.022169
-1.0,50,1064.556797
-1.0,50,1065.08961
-3.0,50,1065.611239
-2.0,50,1066.131267
-1.0,50,1066.680825
-3.0,50,1067.246277
0.0,50,1067.779329
-1.0,50,1068.308213
-2.0,50,1068.835387
-2.0,50,1069.372247
-3.0,50,1069.900288
-2.0,50,1070.411465
-2.0,50,1070.929838
-1.0,50,1071.450937
-2.0,50,1071.970113
-3.0,50,1072.502697
-2.0,50,1073.018484
-3.0,50,1073.553298
0.0,50,1074.071158
0.0,50,1074.590616
-2.0,50,1075.122574
-1.0,50,1075.644022
-1.0,50,1076.158674
0.0,50,1076.672381
-3.0,50,1077.211969
-2.0,50,1077.742854
-1.0,50,1078.271492
-2.0,50,1078.802519
0.0,50,1079.323951
-2.0,50,1079.851266
0.0,50,1080.375207
-2.0,50,1080.902948
-3.0,50,1081.428545
-3.0,50,1081.965065
-2.0,50,1082.488243
-2.0,50,1083.020221
-2.0,50,1083.555144
-1.0,50,1084.081352
-2.0,50,1084.612527
-2.0,50,1085.141409
-2.0,50,1085.666815
0.0,50,1086.205905
-2.0,50,1086.729804
-1.0,50,1087.25705
-1.0,50,1087.782068
-1.0,50,1088.31308
-3.0,50,1088.841845
-1.0,50,1089.365433
-1.0,50,1089.887057
-1.0,50,1090.409903
-2.0,50,1090.933247
-3.0,50,1091.461618
-2.0,50,1091.997388
-1.0,50,1092.522481
-2.0,50,1093.056565
0.0,50,1093.586303
-3.0,50,1094.108385
-3.0,50,1094.650524
-2.0,50,1095.180598
-3.0,50,1095.720706
-3.0,50,1096.245835
-3.0,50,1096.76289
-2.0,50,1097.272292
0.0,50,1097.779696
-1.0,50,1098.299105
0.0,50,1098.823688
-2.0,50,1099.34924
0.0,50,1099.86564
-2.0,50,1100.382064
-3.0,50,1100.901681
-3.0,50,1101.409337
-1.0,50,1101.921525
-4.0,50,1102.431046
-3.0,50,1102.954336
-3.0,50,1103.462464
-3.0,50,1103.985923
-2.0,50,1104.495488
-1.0,50,1105.005555
-2.0,50,1105.521162
-2.0,50,1106.038392
-2.0,50,1106.562463
-2.0,50,1107.10702
-1.0,50,1107.642203
0.0,50,1108.174237
-2.0,50,1108.698851
-2.0,50,1109.22558
-2.0,50,1109.7627
-2.0,50,1110.285566
-3.0,50,1110.828348
-2.0,50,1111.360728
-1.0,50,1111.887123
-2.0,50,1112.42049
-1.0,50,1112.944974
-1.0,50,1113.486026
-2.0,50,1114.025559
-1.0,50,1114.553843
-2.0,50,1115.079489
-3.0,50,1115.604399
-3.0,50,1116.133597
-2.0,50,1116.660054
-2.0,50,1117.184577
-2.0,50,1117.713736
-2.0,50,1118.230863
-3.0,50,1118.747474
-1.0,50,1119.264882
-3.0,50,1119.777653
-3.0,50,1120.290137
-1.0,50,1120.80486
0.0,50,1121.320823
0.0,50,1121.864589
-2.0,50,1122.374272
0.0,50,1122.886254
-2.0,50,1123.400597
-1.0,50,1123.904757
-3.0,50,1124.409824
-2.0,50,1124.925071
-2.0,50,1125.436964
-2.0,50,1125.952762
0.0,50,1126.468096
0.0,50,1126.983362
-1.0,50,1127.496632
-1.0,50,1128.006886
-3.0,50,1128.53479
-1.0,50,1129.052936
0.0,50,1129.574608
-1.0,50,1130.089001
-2.0,50,1130.60434
-3.0,50,1131.119672
-3.0,50,1131.631505
0.0,50,1132.145102
-3.0,50,1132.661635
-3.0,50,1133.168881
-2.0,50,1133.682722
-2.0,50,1134.190639
-2.0,50,1134.710587
-2.0,50,1135.269123
-3.0,50,1135.801671
0.0,50,1136.331085
-2.0,50,1136.85186
-2.0,50,1137.372371
0.0,50,1137.937557
-1.0,50,1138.460055
-1.0,50,1138.982542
-2.0,50,1139.509114
-2.0,50,1140.061651
-2.0,50,1140.59242
0.0,50,1141.124938
0.0,50,1141.649004
0.0,50,1142.155284
-1.0,50,1142.664996
-2.0,50,1143.171549
-2.0,50,1143.690674
-1.0,50,1144.209087
-2.0,50,1144.741111
0.0,50,1145.249806
-3.0,50,1145.773328
-2.0,50,1146.280063
-2.0,50,1146.792941
-1.0,50,1147.308111
-1.0,50,1147.832654
-3.0,50,1148.356922
-2.0,50,1148.880361
-1.0,50,1149.404375
-2.0,50,1149.927439
0.0,50,1150.445206
-3.0,50,1150.987857
-2.0,50,1151.536389
0.0,50,1152.059333
-2.0,50,1152.585577
-3.0,50,1153.62862
-3.0,50,1154.160349
-2.0,50,1154.688058
-2.0,50,1155.217652
-2.0,50,1155.762257
-1.0,50,1156.291931
-2.0,50,1156.806888
-2.0,50,1157.315328
-2.0,50,1157.829681
-2.0,50,1158.347432
-3.0,50,1158.869986
-2.0,50,1159.388975
0.0,50,1159.904351
-3.0,50,1160.420475
-1.0,50,1160.975921
-2.0,50,1161.501274
-2.0,50,1162.022399
-3.0,50,1162.541398
-2.0,50,1163.064007
-2.0,50,1163.631337
-2.0,50,1164.170649
0.0,50,1164.689233
-2.0,50,1165.197592
-2.0,50,1165.706911
-3.0,50,1166.226189
-2.0,50,1166.741093
-3.0,50,1167.272364
0.0,50,1167.793487
-3.0,50,1168.322495
-1.0,50,1168.84225
-3.0,50,1169.375613
-1.0,50,1169.8992
-3.0,50,1170.441009
-2.0,50,1170.988904
-2.0,50,1171.537872
-2.0,50,1172.080155
-1.0,50,1172.617239
-2.0,50,1173.159822
0.0,50,1173.693496
-2.0,50,1174.242369
-3.0,50,1174.784491
-2.0,50,1175.326289
-2.0,50,1175.852973
-2.0,50,1176.401177
-2.0,50,1176.927142
-2.0,50,1177.458572
0.0,50,1177.990968
-1.0,50,1178.513212
0.0,50,1179.036656
-1.0,50,1179.569914
-2.0,50,1180.094568
-2.0,50,1180.628989
-2.0,50,1181.168494
-2.0,50,1181.687714
0.0,50,1182.198994
-3.0,50,1182.717732
-2.0,50,1183.225996
-2.0,50,1183.741229
-2.0,50,1184.263814
-3.0,50,1184.785981
-2.0,50,1185.311023
-2.0,50,1185.828825
-2.0,50,1186.350517
-2.0,50,1186.879699
-2.0,50,1187.40865
0.0,50,1187.918257
-3.0,50,1188.447472
-2.0,50,1188.962206
-3.0,50,1189.515074
-2.0,50,1190.024986
0.0,50,1190.532333
-1.0,50,1191.043059
-3.0,50,1191.55456
-1.0,50,1192.064731
-1.0,50,1192.573164
-3.0,50,1193.079974
-1.0,50,1193.60404
0.0,50,1194.113011
-3.0,50,1194.634604
-1.0,50,1195.141948
-3.0,50,1195.667181
-1.0,50,1196.183713
-2.0,50,1196.692372
-2.0,50,1197.215195
-3.0,50,1197.731901
-3.0,50,1198.255706
-2.0,50,1198.771285
-1.0,50,1199.277244
-2.0,50,1199.8077
-1.0,50,1200.340284
-1.0,50,1200.870875
-2.0,50,1201.405083
-2.0,50,1201.963572
-2.0,50,1202.498211
0.0,50,1203.020967
-2.0,50,1203.556928
-3.0,50,1204.081188
-1.0,50,1204.610022
