#{"t_start": 1775967236.1997368, "env_id": "FetchReach-v4"}
r,l,t
-1.0,50,591.61189
-3.0,50,592.138587
-25.0,50,592.659042
-5.0,50,593.184531
-1.0,50,593.697253
-2.0,50,594.211967
-6.0,50,594.728681
-6.0,50,595.248666
-3.0,50,595.780679
-3.0,50,596.294104
0.0,50,596.812401
-3.0,50,597.328071
-40.0,50,597.882639
-3.0,50,598.399074
-4.0,50,598.917349
-11.0,50,599.439408
-2.0,50,599.956397
0.0,50,600.469037
-2.0,50,600.996945
-3.0,50,601.517814
-2.0,50,602.033231
-2.0,50,602.563688
-1.0,50,603.085198
-1.0,50,603.583717
-3.0,50,604.090531
-2.0,50,604.583866
-5.0,50,605.090748
-3.0,50,605.586562
-3.0,50,606.080886
-24.0,50,606.585815
-2.0,50,607.096645
-3.0,50,607.629294
0.0,50,608.154332
0.0,50,608.682998
-4.0,50,609.207299
-5.0,50,609.740227
-3.0,50,610.2308
-2.0,50,610.729728
-8.0,50,611.240515
-2.0,50,611.746944
-16.0,50,612.250968
-5.0,50,612.752565
-2.0,50,613.253994
-43.0,50,613.7676
0.0,50,614.264682
-1.0,50,614.759579
-3.0,50,615.258195
-3.0,50,616.26069
-2.0,50,616.755959
-2.0,50,617.250353
-5.0,50,617.746758
-3.0,50,618.250298
-5.0,50,618.740303
-3.0,50,619.241299
0.0,50,619.73903
-2.0,50,620.256243
-3.0,50,620.763929
-8.0,50,621.289057
-2.0,50,621.812234
-3.0,50,622.329525
-1.0,50,622.846462
-5.0,50,623.357441
-3.0,50,623.879598
-2.0,50,624.39193
-1.0,50,624.904063
-2.0,50,625.413298
-12.0,50,625.91758
-8.0,50,626.461715
-3.0,50,627.011179
-3.0,50,627.55055
-2.0,50,628.075804
-2.0,50,628.588529
-6.0,50,629.107153
-8.0,50,629.630188
-3.0,50,630.157182
-4.0,50,630.677626
-3.0,50,631.188236
0.0,50,631.708702
-4.0,50,632.22315
-3.0,50,632.74851
-1.0,50,633.265641
-2.0,50,633.771699
-5.0,50,634.275767
-2.0,50,634.782576
-3.0,50,635.281381
-4.0,50,635.781997
-2.0,50,636.289321
-1.0,50,636.794753
-4.0,50,637.304051
-2.0,50,637.805612
-2.0,50,638.308373
-3.0,50,638.833462
-2.0,50,639.350557
-1.0,50,639.875851
-2.0,50,640.378088
-3.0,50,640.881597
-1.0,50,641.380482
-2.0,50,641.884754
-14.0,50,642.389786
-2.0,50,642.895205
-2.0,50,643.448836
-3.0,50,643.980685
0.0,50,644.495521
-2.0,50,645.015714
0.0,50,645.540555
-3.0,50,646.072252
-2.0,50,646.600303
-11.0,50,647.151971
-1.0,50,647.69338
-2.0,50,648.200567
-2.0,50,648.705447
-1.0,50,649.205039
-3.0,50,649.708663
-2.0,50,650.208174
-4.0,50,650.719188
-3.0,50,651.24472
-3.0,50,651.799037
-6.0,50,652.310683
-11.0,50,652.821546
-3.0,50,653.333484
-3.0,50,653.843518
-3.0,50,654.365486
-2.0,50,654.888391
-3.0,50,655.410751
-1.0,50,655.932652
0.0,50,656.448532
-3.0,50,656.964859
-1.0,50,657.487823
-3.0,50,658.025757
-3.0,50,658.555665
-2.0,50,659.075394
-2.0,50,659.58394
-2.0,50,660.086075
-3.0,50,660.607006
-1.0,50,661.109226
-1.0,50,661.614193
-3.0,50,662.119601
-4.0,50,662.620362
-2.0,50,663.127965
-1.0,50,663.622848
0.0,50,664.116163
-1.0,50,664.609748
-1.0,50,665.111682
-2.0,50,665.611995
-3.0,50,666.119213
-10.0,50,666.623601
-2.0,50,667.134713
-3.0,50,667.628474
-3.0,50,668.133935
-1.0,50,668.635123
-1.0,50,669.134859
-2.0,50,669.633579
-4.0,50,670.139711
-3.0,50,670.6321
-5.0,50,671.130493
-2.0,50,671.63445
-2.0,50,672.138241
-2.0,50,672.641354
-2.0,50,673.14697
-3.0,50,673.651573
0.0,50,674.153538
-2.0,50,674.649271
-1.0,50,675.16027
-1.0,50,675.702245
-2.0,50,676.2153
-2.0,50,676.727298
-2.0,50,677.247055
-1.0,50,677.774697
-3.0,50,678.297585
-3.0,50,678.811474
-2.0,50,679.337817
-2.0,50,679.862693
0.0,50,680.376957
-3.0,50,680.895418
-3.0,50,681.422404
-1.0,50,681.95583
-3.0,50,682.474534
-2.0,50,682.996722
-2.0,50,683.520957
-3.0,50,684.037653
-2.0,50,684.545768
-1.0,50,685.054478
-1.0,50,685.562714
-3.0,50,686.070541
-2.0,50,686.57232
-3.0,50,687.071473
-4.0,50,687.571191
-3.0,50,688.078859
-2.0,50,688.586183
-2.0,50,689.092979
-2.0,50,689.597083
-4.0,50,690.100548
-8.0,50,690.61535
-2.0,50,691.157639
-2.0,50,691.730853
-4.0,50,692.293346
-2.0,50,692.864095
-3.0,50,693.412989
-3.0,50,693.932199
-3.0,50,694.450442
-2.0,50,694.962898
-2.0,50,695.475191
-2.0,50,695.993003
-2.0,50,696.505877
-1.0,50,697.08683
-3.0,50,697.649143
-2.0,50,698.238829
-2.0,50,698.836383
-2.0,50,699.436173
0.0,50,699.982312
-1.0,50,700.506186
-1.0,50,701.030378
-3.0,50,701.561485
-1.0,50,702.076464
-2.0,50,702.600742
-3.0,50,703.134326
-1.0,50,703.656588
-3.0,50,704.174164
-2.0,50,704.701461
-2.0,50,705.256675
-1.0,50,705.781232
-4.0,50,706.296614
-3.0,50,706.809992
-2.0,50,707.328299
-4.0,50,707.847195
0.0,50,708.366898
-4.0,50,708.881338
0.0,50,709.399714
-3.0,50,709.921359
-3.0,50,710.451073
-3.0,50,710.965525
-1.0,50,711.496857
-2.0,50,712.020919
-2.0,50,712.555399
-1.0,50,713.076917
-1.0,50,713.600711
-5.0,50,714.120859
0.0,50,714.636158
-3.0,50,715.169214
-2.0,50,715.696911
-2.0,50,716.213087
-3.0,50,716.734276
-2.0,50,717.270187
-4.0,50,717.801591
-8.0,50,718.315771
0.0,50,718.835082
-3.0,50,719.353826
-2.0,50,720.374557
-1.0,50,720.88232
-2.0,50,721.404798
-3.0,50,721.911922
-1.0,50,722.41818
-1.0,50,722.91814
-2.0,50,723.425264
-2.0,50,723.925896
-1.0,50,724.431632
-3.0,50,724.945683
-29.0,50,725.452254
0.0,50,725.953922
-3.0,50,726.453085
-4.0,50,726.953235
-2.0,50,727.453484
-1.0,50,727.953238
0.0,50,728.452907
-3.0,50,728.966707
-2.0,50,729.471824
-3.0,50,729.978487
-1.0,50,730.482898
-3.0,50,730.98642
-3.0,50,731.486908
-2.0,50,732.010067
-2.0,50,732.532495
-1.0,50,733.047085
-3.0,50,733.562673
-3.0,50,734.087921
-2.0,50,734.604504
-1.0,50,735.119231
-3.0,50,735.637094
-2.0,50,736.15255
-3.0,50,736.668503
-3.0,50,737.198296
-3.0,50,737.727153
-1.0,50,738.243287
-2.0,50,738.757859
-1.0,50,739.277816
-2.0,50,739.786645
-3.0,50,740.295547
-4.0,50,740.819683
-1.0,50,741.329743
-3.0,50,741.845259
-2.0,50,742.363213
-4.0,50,742.883576
-7.0,50,743.409528
-3.0,50,743.920854
0.0,50,744.433702
-2.0,50,744.945726
-4.0,50,745.478154
-6.0,50,746.02482
-3.0,50,746.560939
-2.0,50,747.082336
-1.0,50,747.609812
-12.0,50,748.150427
-2.0,50,748.674803
-2.0,50,749.191384
-3.0,50,749.694484
-4.0,50,750.227878
-2.0,50,750.741179
-2.0,50,751.264985
-3.0,50,751.765145
-2.0,50,752.263918
0.0,50,752.760415
-2.0,50,753.263845
-3.0,50,753.769459
-4.0,50,754.261006
-3.0,50,754.752077
0.0,50,755.244733
-2.0,50,755.745025
-1.0,50,756.248042
-1.0,50,756.743554
-1.0,50,757.236253
-1.0,50,757.74125
-3.0,50,758.233706
-2.0,50,758.724091
0.0,50,759.216783
-1.0,50,759.711401
-3.0,50,760.217736
-3.0,50,760.713686
-1.0,50,761.216938
-2.0,50,761.720069
-16.0,50,762.232698
-3.0,50,762.755903
-1.0,50,763.27602
-3.0,50,763.830948
-1.0,50,764.348789
-1.0,50,764.857115
-2.0,50,765.366547
-2.0,50,765.88172
-2.0,50,766.414181
-2.0,50,766.937467
0.0,50,767.464296
-3.0,50,767.98795
-3.0,50,768.509524
-1.0,50,769.035648
-2.0,50,769.553302
-1.0,50,770.067105
-1.0,50,770.581462
-5.0,50,771.107556
-3.0,50,771.635754
-2.0,50,772.145733
-3.0,50,772.672941
-2.0,50,773.196569
-2.0,50,773.739875
-4.0,50,774.251553
-3.0,50,774.74717
-2.0,50,775.253702
-3.0,50,775.75371
-1.0,50,776.254766
-2.0,50,776.748453
-2.0,50,777.241447
-2.0,50,777.735103
-1.0,50,778.230207
-5.0,50,778.724162
-1.0,50,779.231495
-3.0,50,779.755239
-2.0,50,780.286617
-2.0,50,780.80638
-3.0,50,781.33331
-2.0,50,781.850843
-1.0,50,782.374698
-3.0,50,782.891791
-3.0,50,783.414341
-1.0,50,783.933306
-2.0,50,784.46522
-3.0,50,784.97394
-1.0,50,785.476665
-6.0,50,785.994433
-3.0,50,786.510341
-3.0,50,787.035855
-3.0,50,787.55732
-3.0,50,788.075535
-1.0,50,788.593325
-3.0,50,789.108889
-1.0,50,789.624562
0.0,50,790.139383
-2.0,50,790.658795
-3.0,50,791.17503
-5.0,50,791.684093
-3.0,50,792.185277
-3.0,50,792.685974
-1.0,50,793.189787
-2.0,50,793.689138
-1.0,50,794.189077
-3.0,50,794.71909
-2.0,50,795.229622
-2.0,50,795.75582
-3.0,50,796.275973
-2.0,50,796.788197
-1.0,50,797.32713
-2.0,50,797.848035
-2.0,50,798.3798
-7.0,50,798.899806
-2.0,50,799.416578
-1.0,50,799.927991
-2.0,50,800.453456
-2.0,50,800.983984
-3.0,50,801.510918
-1.0,50,802.022857
-2.0,50,802.540756
-3.0,50,803.056003
-3.0,50,803.578957
-2.0,50,804.106673
-2.0,50,804.630121
-4.0,50,805.150565
-1.0,50,805.652749
-1.0,50,806.177317
-2.0,50,806.686471
-1.0,50,807.201744
-2.0,50,807.717202
-1.0,50,808.213476
-3.0,50,808.725492
-3.0,50,809.245477
-2.0,50,809.77366
-2.0,50,810.277436
-3.0,50,810.77616
-1.0,50,811.277123
-2.0,50,811.79317
-2.0,50,812.298247
-2.0,50,812.801859
-2.0,50,813.309778
-3.0,50,813.815988
-1.0,50,814.323507
-1.0,50,814.818922
-2.0,50,815.31971
-3.0,50,815.833371
-2.0,50,816.347982
-2.0,50,816.861958
-2.0,50,817.379231
-3.0,50,817.894127
-2.0,50,818.417876
-3.0,50,818.94639
-3.0,50,819.459767
-11.0,50,819.981135
-1.0,50,820.505788
-2.0,50,821.023227
-2.0,50,821.565029
-4.0,50,822.101295
-1.0,50,822.640771
-1.0,50,823.696091
-3.0,50,824.22912
-1.0,50,824.754495
-3.0,50,825.292133
-2.0,50,825.808914
-1.0,50,826.324346
-2.0,50,826.835833
-3.0,50,827.347365
-3.0,50,827.865227
0.0,50,828.382609
-2.0,50,828.89695
-3.0,50,829.419152
-2.0,50,829.932398
-2.0,50,830.457917
-2.0,50,830.972625
-2.0,50,831.48243
-3.0,50,831.999764
-2.0,50,832.512483
-2.0,50,833.026221
-2.0,50,833.539261
-1.0,50,834.050806
-2.0,50,834.572251
-3.0,50,835.099233
-3.0,50,835.617937
-3.0,50,836.130025
-3.0,50,836.65614
-1.0,50,837.174576
-2.0,50,837.67931
-2.0,50,838.186992
-1.0,50,838.695138
-1.0,50,839.206665
-2.0,50,839.713384
-1.0,50,840.219107
-3.0,50,840.72431
-4.0,50,841.222763
0.0,50,841.71716
-3.0,50,842.214884
-2.0,50,842.708532
-2.0,50,843.21081
-2.0,50,843.705268
-3.0,50,844.201985
-3.0,50,844.695972
-4.0,50,845.198534
-3.0,50,845.700757
0.0,50,846.206771
-2.0,50,846.711941
-2.0,50,847.220846
0.0,50,847.73216
-3.0,50,848.244574
-2.0,50,848.757324
-2.0,50,849.274621
-3.0,50,849.797469
-1.0,50,850.317106
-3.0,50,850.832962
-2.0,50,851.353217
-3.0,50,851.861929
-4.0,50,852.369351
-2.0,50,852.873462
-2.0,50,853.377596
-2.0,50,853.885848
-3.0,50,854.415812
-1.0,50,854.935892
-2.0,50,855.440473
-2.0,50,855.955209
-1.0,50,856.457782
-3.0,50,856.953635
-1.0,50,857.449903
-2.0,50,857.944756
-2.0,50,858.441602
-1.0,50,858.935255
-2.0,50,859.433152
-24.0,50,859.939851
-1.0,50,860.467229
-1.0,50,861.008656
-2.0,50,861.526549
0.0,50,862.037378
0.0,50,862.549481
0.0,50,863.058838
0.0,50,863.569875
0.0,50,864.079895
-1.0,50,864.599447
-2.0,50,865.112851
-2.0,50,865.615013
-3.0,50,866.108786
-1.0,50,866.61811
-3.0,50,867.150045
-1.0,50,867.671528
-2.0,50,868.194276
-2.0,50,868.719043
-3.0,50,869.251388
0.0,50,869.769625
-3.0,50,870.286943
-5.0,50,870.857765
-3.0,50,871.390922
0.0,50,871.90619
-3.0,50,872.422783
0.0,50,872.950622
-3.0,50,873.508419
-25.0,50,874.032046
-3.0,50,874.556734
-1.0,50,875.082631
-1.0,50,875.605446
-2.0,50,876.132825
-2.0,50,876.658347
-1.0,50,877.16539
-2.0,50,877.677938
0.0,50,878.186274
-1.0,50,878.705046
-3.0,50,879.221254
-2.0,50,879.734856
-3.0,50,880.249109
-1.0,50,880.7989
-1.0,50,881.313657
-3.0,50,881.836112
-2.0,50,882.39345
-2.0,50,882.923021
-1.0,50,883.445583
-2.0,50,883.963869
-1.0,50,884.482214
-3.0,50,885.017969
-3.0,50,885.540811
-3.0,50,886.053626
-3.0,50,886.574665
-1.0,50,887.094622
0.0,50,887.617898
-2.0,50,888.133782
-3.0,50,888.651871
-2.0,50,889.165727
0.0,50,889.677367
-2.0,50,890.187584
-2.0,50,890.694087
-1.0,50,891.190191
-2.0,50,891.695073
-3.0,50,892.198926
-2.0,50,892.693091
-3.0,50,893.207208
-2.0,50,893.712633
-11.0,50,894.217959
-1.0,50,894.726413
-2.0,50,895.243055
-3.0,50,895.743775
-4.0,50,896.247583
-3.0,50,896.750679
-1.0,50,897.250742
-1.0,50,897.757316
-2.0,50,898.259121
-2.0,50,898.774402
-3.0,50,899.296126
-3.0,50,899.825692
-3.0,50,900.346778
-3.0,50,900.885635
-3.0,50,901.411737
0.0,50,901.92467
-1.0,50,902.43709
-2.0,50,902.947018
-2.0,50,903.455865
-2.0,50,903.969208
-1.0,50,904.470895
-3.0,50,904.977706
-3.0,50,905.47855
-1.0,50,905.985169
-3.0,50,906.499607
-2.0,50,907.0065
0.0,50,907.519357
-3.0,50,908.029175
0.0,50,908.532639
-2.0,50,909.050242
-1.0,50,909.548131
-2.0,50,910.042519
-3.0,50,910.543038
-3.0,50,911.042426
-1.0,50,911.540982
-1.0,50,912.040381
-1.0,50,912.535872
0.0,50,913.03721
-2.0,50,913.532715
-2.0,50,914.03858
-2.0,50,914.544017
-2.0,50,915.04042
-2.0,50,915.537773
-3.0,50,916.05097
0.0,50,916.55792
-3.0,50,917.063232
-2.0,50,917.566373
-3.0,50,918.066867
-1.0,50,918.561943
-2.0,50,919.146343
-3.0,50,919.696547
-2.0,50,920.21492
-2.0,50,920.730636
-2.0,50,921.256784
-1.0,50,921.777418
-2.0,50,922.302312
0.0,50,922.815326
-2.0,50,923.338263
-2.0,50,923.851085
-3.0,50,924.3669
-2.0,50,924.885338
-3.0,50,925.383287
-3.0,50,925.909686
-5.0,50,926.965196
-3.0,50,927.470873
-2.0,50,928.003059
-2.0,50,928.526257
-3.0,50,929.053709
-3.0,50,929.571795
-2.0,50,930.08389
-2.0,50,930.601731
-1.0,50,931.125734
-1.0,50,931.641127
0.0,50,932.153069
-1.0,50,932.668423
-2.0,50,933.200201
-2.0,50,933.730442
-1.0,50,934.258001
-2.0,50,934.797381
0.0,50,935.323788
-3.0,50,935.868414
-2.0,50,936.415155
-3.0,50,936.969254
-1.0,50,937.501682
-1.0,50,938.03073
-2.0,50,938.555395
-4.0,50,939.07326
-2.0,50,939.599033
-3.0,50,940.113526
0.0,50,940.632246
-3.0,50,941.155663
-2.0,50,941.6738
-1.0,50,942.191946
-2.0,50,942.712055
-6.0,50,943.234234
-1.0,50,943.756446
-2.0,50,944.276096
-2.0,50,944.788555
-2.0,50,945.307766
-1.0,50,945.83378
-2.0,50,946.360539
-3.0,50,946.880458
-1.0,50,947.400011
-5.0,50,947.91917
-3.0,50,948.44034
-2.0,50,948.955738
-2.0,50,949.468006
-2.0,50,949.983804
-3.0,50,950.495626
-2.0,50,951.009954
-3.0,50,951.528692
-2.0,50,952.054162
-3.0,50,952.565676
-1.0,50,953.07935
-1.0,50,953.594151
-2.0,50,954.108669
-1.0,50,954.620966
-3.0,50,955.14992
0.0,50,955.666959
-2.0,50,956.184648
-1.0,50,956.679578
-1.0,50,957.186271
-6.0,50,957.701029
-1.0,50,958.207988
-3.0,50,958.712183
0.0,50,959.21763
-1.0,50,959.721213
-2.0,50,960.230305
-1.0,50,960.738437
-3.0,50,961.245492
-2.0,50,961.752001
-1.0,50,962.261152
-2.0,50,962.775259
-3.0,50,963.302169
-3.0,50,963.84365
-3.0,50,964.363793
-2.0,50,964.88384
-3.0,50,965.409841
-3.0,50,965.924718
-2.0,50,966.449551
-1.0,50,966.962699
-3.0,50,967.478527
0.0,50,968.048726
-3.0,50,968.572559
-3.0,50,969.094269
-2.0,50,969.626133
-5.0,50,970.143281
-1.0,50,970.662684
-1.0,50,971.179445
-3.0,50,971.701348
-1.0,50,972.219265
-3.0,50,972.742061
-2.0,50,973.258017
-1.0,50,973.777264
-1.0,50,974.290182
-3.0,50,974.806878
-3.0,50,975.329688
-2.0,50,975.862328
-2.0,50,976.376811
-2.0,50,976.897263
0.0,50,977.413447
0.0,50,977.93038
-2.0,50,978.450531
-1.0,50,978.974086
-1.0,50,979.488737
-2.0,50,980.00982
-3.0,50,980.52658
0.0,50,981.047716
-1.0,50,981.565229
-2.0,50,982.081094
-2.0,50,982.599818
-3.0,50,983.119034
-1.0,50,983.63102
-2.0,50,984.15579
-3.0,50,984.668349
-1.0,50,985.188568
-2.0,50,985.70033
-3.0,50,986.22
-1.0,50,986.740459
-3.0,50,987.241937
-3.0,50,987.745002
-3.0,50,988.249796
-1.0,50,988.758263
-1.0,50,989.267598
-3.0,50,989.77079
-2.0,50,990.284628
0.0,50,990.788507
-3.0,50,991.303797
-2.0,50,991.802485
-1.0,50,992.305388
-3.0,50,992.819612
-3.0,50,993.325751
-3.0,50,993.82548
0.0,50,994.324319
-1.0,50,994.82075
-2.0,50,995.320512
-1.0,50,995.828468
-3.0,50,996.324973
-3.0,50,996.836326
-3.0,50,997.337807
-1.0,50,997.86042
-4.0,50,998.3868
-3.0,50,998.919552
-3.0,50,999.432688
-3.0,50,999.952013
-3.0,50,1000.469285
-2.0,50,1000.989238
-2.0,50,1001.505201
-3.0,50,1002.030067
-3.0,50,1002.544851
-3.0,50,1003.067378
-2.0,50,1003.585379
-4.0,50,1004.096519
-2.0,50,1004.607447
-1.0,50,1005.126096
-2.0,50,1005.646268
-3.0,50,1006.160487
-2.0,50,1006.676119
-6.0,50,1007.198971
0.0,50,1007.720947
-2.0,50,1008.239017
-3.0,50,1008.779289
-1.0,50,1009.293851
-3.0,50,1009.82123
-3.0,50,1010.335323
-1.0,50,1010.851398
-2.0,50,1011.371545
-2.0,50,1011.889935
-1.0,50,1012.405761
-1.0,50,1012.919834
-2.0,50,1013.46347
-2.0,50,1013.978388
-3.0,50,1014.502053
-4.0,50,1015.034833
-2.0,50,1015.590965
-1.0,50,1016.108519
0.0,50,1016.636546
-3.0,50,1017.155131
-1.0,50,1017.669047
-2.0,50,1018.183416
-3.0,50,1018.695638
-3.0,50,1019.211676
-2.0,50,1019.726939
0.0,50,1020.242847
-3.0,50,1020.761729
-2.0,50,1021.283097
-1.0,50,1021.792585
-3.0,50,1022.305615
-1.0,50,1022.845424
-2.0,50,1023.356351
-2.0,50,1023.873551
-1.0,50,1024.391667
-2.0,50,1024.905173
-1.0,50,1025.42292
-1.0,50,1025.955857
-2.0,50,1026.483179
-1.0,50,1027.024745
-3.0,50,1027.550297
-1.0,50,1028.089205
-1.0,50,1028.638905
-3.0,50,1029.152483
-3.0,50,1029.677894
0.0,50,1030.193366
-2.0,50,1031.245601
0.0,50,1031.758222
-2.0,50,1032.279289
-2.0,50,1032.791288
-3.0,50,1033.316463
-3.0,50,1033.839024
-3.0,50,1034.361256
-1.0,50,1034.878506
-2.0,50,1035.394236
-2.0,50,1035.925581
-2.0,50,1036.453108
-1.0,50,1036.977521
-2.0,50,1037.495645
-4.0,50,1038.021974
-3.0,50,1038.545208
-3.0,50,1039.067122
-2.0,50,1039.585202
-1.0,50,1040.100698
-1.0,50,1040.617074
-2.0,50,1041.146147
-2.0,50,1041.666585
-1.0,50,1042.187263
-1.0,50,1042.707537
-2.0,50,1043.228385
-1.0,50,1043.747561
-3.0,50,1044.268017
0.0,50,1044.810211
-2.0,50,1045.351621
-2.0,50,1045.881939
-2.0,50,1046.409236
-3.0,50,1046.934243
-3.0,50,1047.4618
-3.0,50,1047.987685
-1.0,50,1048.503939
-2.0,50,1049.018259
-2.0,50,1049.542433
-2.0,50,1050.065136
0.0,50,1050.573704
0.0,50,1051.08856
-3.0,50,1051.634441
-2.0,50,1052.164982
-3.0,50,1052.68742
-4.0,50,1053.199573
-2.0,50,1053.700319
-2.0,50,1054.200333
-3.0,50,1054.697339
-2.0,50,1055.196018
-2.0,50,1055.722255
0.0,50,1056.228298
-3.0,50,1056.725868
-2.0,50,1057.225171
-3.0,50,1057.743603
-1.0,50,1058.256632
-2.0,50,1058.765995
-2.0,50,1059.276326
-2.0,50,1059.781625
-1.0,50,1060.292067
0.0,50,1060.794945
-2.0,50,1061.328606
-1.0,50,1061.841972
-3.0,50,1062.360966
-1.0,50,1062.874767
-1.0,50,1063.380994
-2.0,50,1063.878205
-3.0,50,1064.387928
-3.0,50,1064.8942
-2.0,50,1065.397256
-2.0,50,1065.895347
-2.0,50,1066.393811
-2.0,50,1066.891762
-3.0,50,1067.391816
-2.0,50,1067.93285
-3.0,50,1068.464472
-1.0,50,1068.980904
-3.0,50,1069.512581
-3.0,50,1070.043156
-1.0,50,1070.56186
-3.0,50,1071.076157
-2.0,50,1071.597485
-4.0,50,1072.143194
-2.0,50,1072.671081
-3.0,50,1073.211126
-1.0,50,1073.740795
-3.0,50,1074.254621
-2.0,50,1074.797621
-1.0,50,1075.309804
-2.0,50,1075.84687
-2.0,50,1076.368765
-2.0,50,1076.89788
-2.0,50,1077.411941
0.0,50,1077.929341
-2.0,50,1078.445639
0.0,50,1078.974352
-2.0,50,1079.537808
-3.0,50,1080.058223
-2.0,50,1080.569881
-2.0,50,1081.100146
-3.0,50,1081.614637
-1.0,50,1082.126945
-2.0,50,1082.63863
-1.0,50,1083.160092
-2.0,50,1083.671853
-2.0,50,1084.184713
-3.0,50,1084.698619
-3.0,50,1085.230966
-1.0,50,1085.749082
-2.0,50,1086.268976
-2.0,50,1086.782127
0.0,50,1087.317208
-2.0,50,1087.84235
-2.0,50,1088.364911
-2.0,50,1088.889177
0.0,50,1089.411804
-3.0,50,1089.927367
-1.0,50,1090.443393
0.0,50,1090.962848
-3.0,50,1091.485718
-2.0,50,1091.999379
-3.0,50,1092.523314
-2.0,50,1093.041158
-2.0,50,1093.577547
-1.0,50,1094.104341
0.0,50,1094.628097
-2.0,50,1095.144002
-1.0,50,1095.664604
-2.0,50,1096.190613
-2.0,50,1096.710926
-2.0,50,1097.231429
-1.0,50,1097.745657
-1.0,50,1098.25966
0.0,50,1098.775866
-1.0,50,1099.282027
-2.0,50,1099.792757
-2.0,50,1100.296107
-2.0,50,1100.800031
-3.0,50,1101.297123
-2.0,50,1101.793512
-2.0,50,1102.287838
-3.0,50,1102.782195
-1.0,50,1103.279942
-2.0,50,1103.773561
-3.0,50,1104.271199
-3.0,50,1104.772407
-2.0,50,1105.264381
-2.0,50,1105.778858
-3.0,50,1106.295696
-1.0,50,1106.812427
-2.0,50,1107.327897
-3.0,50,1107.847514
-3.0,50,1108.369478
-2.0,50,1108.878728
-1.0,50,1109.392389
-3.0,50,1109.911978
-1.0,50,1110.425931
-3.0,50,1110.947666
-2.0,50,1111.472061
-3.0,50,1112.002647
0.0,50,1112.513962
-3.0,50,1113.027059
-2.0,50,1113.543999
-2.0,50,1114.059354
0.0,50,1114.573309
0.0,50,1115.088563
-2.0,50,1115.607759
-3.0,50,1116.132126
-4.0,50,1116.655634
-1.0,50,1117.169319
-1.0,50,1117.683074
-2.0,50,1118.202107
-3.0,50,1118.730576
-1.0,50,1119.247928
-3.0,50,1119.76092
0.0,50,1120.274888
-2.0,50,1120.786901
0.0,50,1121.304798
-1.0,50,1121.819716
-3.0,50,1122.333204
-3.0,50,1122.860543
-2.0,50,1123.419036
-1.0,50,1123.932792
-3.0,50,1124.459054
-1.0,50,1124.971801
-2.0,50,1125.484854
-2.0,50,1125.998821
-2.0,50,1126.510574
-1.0,50,1127.031665
-3.0,50,1127.548953
-1.0,50,1128.074687
-3.0,50,1128.590899
0.0,50,1129.105397
-2.0,50,1129.619443
-1.0,50,1130.13371
0.0,50,1130.660099
-3.0,50,1131.178843
-1.0,50,1131.683423
-3.0,50,1132.176966
-3.0,50,1132.673445
-3.0,50,1133.18583
-3.0,50,1133.690429
-1.0,50,1134.183038
-2.0,50,1135.191216
0.0,50,1135.705789
-1.0,50,1136.223985
-3.0,50,1136.747011
-2.0,50,1137.267777
-3.0,50,1137.792408
-1.0,50,1138.342119
-1.0,50,1138.859588
-3.0,50,1139.3775
-2.0,50,1139.896135
-2.0,50,1140.408715
-1.0,50,1140.924027
-2.0,50,1141.44305
-2.0,50,1141.958764
-1.0,50,1142.470876
-3.0,50,1143.02626
-1.0,50,1143.546758
-1.0,50,1144.092938
-2.0,50,1144.655485
-1.0,50,1145.186512
-3.0,50,1145.710319
-1.0,50,1146.245728
-3.0,50,1146.777563
-3.0,50,1147.292493
-1.0,50,1147.807798
-3.0,50,1148.331568
-2.0,50,1148.852033
-2.0,50,1149.365652
-1.0,50,1149.884559
-2.0,50,1150.4101
-1.0,50,1150.961644
-3.0,50,1151.494531
-1.0,50,1152.012442
-1.0,50,1152.531469
-2.0,50,1153.063754
0.0,50,1153.567863
-2.0,50,1154.069209
0.0,50,1154.570419
-2.0,50,1155.075652
-2.0,50,1155.575328
-2.0,50,1156.075774
-2.0,50,1156.577476
-1.0,50,1157.080828
0.0,50,1157.579689
-2.0,50,1158.080717
-3.0,50,1158.601335
-2.0,50,1159.111336
-1.0,50,1159.630471
-1.0,50,1160.179982
-2.0,50,1160.694655
-3.0,50,1161.204704
-2.0,50,1161.722102
-3.0,50,1162.240286
-3.0,50,1162.747755
-1.0,50,1163.25544
-2.0,50,1163.777472
-2.0,50,1164.303411
-3.0,50,1164.814724
-2.0,50,1165.349757
-3.0,50,1165.915547
-2.0,50,1166.497328
-3.0,50,1167.022234
-1.0,50,1167.537112
-3.0,50,1168.041886
-3.0,50,1168.539956
0.0,50,1169.038885
-3.0,50,1169.542063
-3.0,50,1170.040373
-3.0,50,1170.543229
0.0,50,1171.044528
-2.0,50,1171.542933
-2.0,50,1172.039817
-3.0,50,1172.547513
-2.0,50,1173.038747
-1.0,50,1173.531123
-3.0,50,1174.044171
0.0,50,1174.546167
0.0,50,1175.048072
-2.0,50,1175.566079
-2.0,50,1176.070521
-3.0,50,1176.598547
-2.0,50,1177.118562
-3.0,50,1177.631775
-2.0,50,1178.145669
-1.0,50,1178.664628
-1.0,50,1179.172984
-2.0,50,1179.681237
0.0,50,1180.19028
-2.0,50,1180.723789
-1.0,50,1181.252114
-2.0,50,1181.764591
-3.0,50,1182.290283
-2.0,50,1182.818715
-2.0,50,1183.336401
